nohup: ignoring input
BEFORE 0
dragonfly 0.2891791044776119
0 false
1 false
2 true
3 false
4 false
dromedary 0.291044776119403
0 true
1 false
2 false
3 false
4 false
duck 0.292910447761194
0 false
1 true
2 false
3 false
4 false
eagle 0.2947761194029851
0 false
1 true
2 false
3 false
4 false
earthworm 0.2966417910447761
0 false
1 false
2 false
3 false
4 false
eel 0.29850746268656714
0 false
1 false
2 false
3 false
4 false
egret 0.3003731343283582
0 false
1 true
2 false
3 false
4 false
elephant 0.30223880597014924
0 true
1 false
2 false
3 false
4 false
elk 0.3041044776119403
0 true
1 false
2 false
3 false
4 false
emu 0.30597014925373134
0 false
1 true
2 false
3 false
4 false
european polecat 0.30783582089552236
0 true
1 false
2 false
3 false
4 false
ewe 0.30970149253731344
0 true
1 false
2 false
3 false
4 false
falcon 0.31156716417910446
0 false
1 true
2 false
3 false
4 false
fallow deer 0.31343283582089554
0 true
1 false
2 false
3 false
4 false
fer-de-lance 0.31529850746268656
0 false
1 false
2 false
3 true
4 false
ferret 0.31716417910447764
0 true
1 false
2 false
3 false
4 false
finch 0.31902985074626866
0 false
1 true
2 false
3 false
4 false
fish 0.3208955223880597
0 false
1 false
2 false
3 false
4 false
fisher 0.32276119402985076
0 true
1 false
2 false
3 false
4 false
flamingo 0.3246268656716418
0 false
1 true
2 false
3 false
4 false
flea 0.32649253731343286
0 false
1 false
2 true
3 false
4 false
flounder 0.3283582089552239
0 false
1 false
2 false
3 false
4 false
fly 0.3302238805970149
0 false
1 false
2 true
3 false
4 false
fox 0.332089552238806
0 true
1 false
2 false
3 false
4 false
frog 0.333955223880597
0 false
1 false
2 false
3 false
4 true
fruit fly 0.3358208955223881
0 false
1 false
2 true
3 false
4 false
gadfly 0.3376865671641791
0 false
1 false
2 true
3 false
4 false
gardensnake 0.33955223880597013
0 false
1 false
2 false
3 true
4 false
gazelle 0.3414179104477612
0 true
1 false
2 false
3 false
4 false
gecko 0.34328358208955223
0 false
1 false
2 false
3 true
4 false
gerbil 0.3451492537313433
0 true
1 false
2 false
3 false
4 false
gerboa 0.34701492537313433
0 true
1 false
2 false
3 false
4 false
german shepherd 0.34888059701492535
0 true
1 false
2 false
3 false
4 false
gibbon 0.35074626865671643
0 true
1 false
2 false
3 false
4 false
giraffe 0.35261194029850745
0 true
1 false
2 false
3 false
4 false
gnat 0.35447761194029853
0 false
1 false
2 true
3 false
4 false
gnu 0.35634328358208955
0 true
1 false
2 false
3 false
4 false
goat 0.3582089552238806
0 true
1 false
2 false
3 false
4 false
golden eagle 0.36007462686567165
0 false
1 true
2 false
3 false
4 false
goldenmarmot 0.3619402985074627
0 true
1 false
2 false
3 false
4 false
goldfinch 0.36380597014925375
0 false
1 true
2 false
3 false
4 false
goldfish 0.3656716417910448
0 false
1 false
2 false
3 false
4 false
goose 0.3675373134328358
0 false
1 true
2 false
3 false
4 false
gopher 0.3694029850746269
0 true
1 false
2 false
3 false
4 false
gopher tortoise 0.3712686567164179
0 false
1 false
2 false
3 true
4 false
gorilla 0.373134328358209
0 true
1 false
2 false
3 false
4 false
gourami 0.375
0 false
1 false
2 false
3 false
4 false
grasshopper 0.376865671641791
0 false
1 false
2 true
3 false
4 false
gray mouse 0.3787313432835821
0 true
1 false
2 false
3 false
4 false
great tit 0.3805970149253731
0 false
1 true
2 false
3 false
4 false
greatdane 0.3824626865671642
0 true
1 false
2 false
3 false
4 false
greatwhiteshark 0.3843283582089552
0 false
1 false
2 false
3 false
4 false
grey squirrel 0.38619402985074625
0 true
1 false
2 false
3 false
4 false
grey wolf 0.3880597014925373
0 true
1 false
2 false
3 false
4 false
greyhound 0.38992537313432835
0 true
1 false
2 false
3 false
4 false
grizzly 0.3917910447761194
0 true
1 false
2 false
3 false
4 false
grizzly bear 0.39365671641791045
0 true
1 false
2 false
3 false
4 false
groundhog 0.39552238805970147
0 true
1 false
2 false
3 false
4 false
guinea pig 0.39738805970149255
0 true
1 false
2 false
3 false
4 false
guineapig 0.39925373134328357
0 true
1 false
2 false
3 false
4 false
gull 0.40111940298507465
0 false
1 true
2 false
3 false
4 false
gulls 0.40298507462686567
0 false
1 true
2 false
3 false
4 false
guppy 0.4048507462686567
0 false
1 false
2 false
3 false
4 false
haddock 0.40671641791044777
0 false
1 false
2 false
3 false
4 false
hammerheadshark 0.4085820895522388
0 false
1 false
2 false
3 false
4 false
hamster 0.41044776119402987
0 true
1 false
2 false
3 false
4 false
hare 0.4123134328358209
0 true
1 false
2 false
3 false
4 false
hawk 0.4141791044776119
0 false
1 true
2 false
3 false
4 false
hedgehog 0.416044776119403
0 true
1 false
2 false
3 false
4 false
hedghog 0.417910447761194
0 true
1 false
2 false
3 false
4 false
hen 0.4197761194029851
0 false
1 true
2 false
3 false
4 false
heron 0.4216417910447761
0 false
1 true
2 false
3 false
4 false
herring 0.42350746268656714
0 false
1 false
2 false
3 false
4 false
hippopotamus 0.4253731343283582
0 true
1 false
2 false
3 false
4 false
hippopotomus 0.42723880597014924
0 true
1 false
2 false
3 false
4 false
hog 0.4291044776119403
0 true
1 false
2 false
3 false
4 false
hornet 0.43097014925373134
0 false
1 false
2 true
3 false
4 false
horse 0.43283582089552236
0 true
1 false
2 false
3 false
4 false
house fly 0.43470149253731344
0 false
1 false
2 true
3 false
4 false
howler monkey 0.43656716417910446
0 true
1 false
2 false
3 false
4 false
human 0.43843283582089554
0 true
1 false
2 false
3 false
4 false
hummingbird 0.44029850746268656
0 false
1 true
2 false
3 false
4 false
humpback whale 0.44216417910447764
0 true
1 false
2 false
3 false
4 false
humpbackwhale 0.44402985074626866
0 true
1 false
2 false
3 false
4 false
husky 0.4458955223880597
0 true
1 false
2 false
3 false
4 false
hyena 0.44776119402985076
0 true
1 false
2 false
3 false
4 false
ibex 0.4496268656716418
0 true
1 false
2 false
3 false
4 false
ibis 0.45149253731343286
0 false
1 true
2 false
3 false
4 false
iguana 0.4533582089552239
0 false
1 false
2 false
3 true
4 false
indian elephant 0.4552238805970149
0 true
1 false
2 false
3 false
4 false
indian ringneck 0.457089552238806
0 false
1 true
2 false
3 false
4 false
insect 0.458955223880597
0 false
1 false
2 true
3 false
4 false
jackal 0.4608208955223881
0 true
1 false
2 false
3 false
4 false
jackrabbit 0.4626865671641791
0 true
1 false
2 false
3 false
4 false
jaguar 0.46455223880597013
0 true
1 false
2 false
3 false
4 false
jay 0.4664179104477612
0 false
1 true
2 false
3 false
4 false
jellyfish 0.46828358208955223
0 false
1 false
2 false
3 false
4 false
junebug 0.4701492537313433
0 false
1 false
2 true
3 false
4 false
kakariki 0.47201492537313433
0 false
1 true
2 false
3 false
4 false
kangaroo 0.47388059701492535
0 true
1 false
2 false
3 false
4 false
kestrel 0.47574626865671643
0 false
1 true
2 false
3 false
4 false
killer whale 0.47761194029850745
0 true
1 false
2 false
3 false
4 false
killerwhale 0.47947761194029853
0 true
1 false
2 false
3 false
4 false
kite 0.48134328358208955
0 false
1 true
2 false
3 false
4 false
kitten 0.4832089552238806
0 true
1 false
2 false
3 false
4 false
kiwi 0.48507462686567165
0 false
1 true
2 false
3 false
4 false
koala 0.4869402985074627
0 true
1 false
2 false
3 false
4 false
koala bear 0.48880597014925375
0 true
1 false
2 false
3 false
4 false
kodiakbear 0.4906716417910448
0 true
1 false
2 false
3 false
4 false
koi 0.4925373134328358
0 false
1 false
2 false
3 false
4 false
komodo dragon 0.4944029850746269
0 false
1 false
2 false
3 true
4 false
komododragon 0.4962686567164179
0 false
1 false
2 false
3 true
4 false
labrador 0.498134328358209
0 true
1 false
2 false
3 false
4 false
labradorretriever 0.5
0 true
1 false
2 false
3 false
4 false
ladybird 0.5018656716417911
0 false
1 false
2 true
3 false
4 false
ladybug 0.503731343283582
0 false
1 false
2 true
3 false
4 false
lamb 0.5055970149253731
0 true
1 false
2 false
3 false
4 false
lark 0.5074626865671642
0 false
1 true
2 false
3 false
4 false
leech 0.5093283582089553
0 false
1 false
2 false
3 false
4 false
lemur 0.5111940298507462
0 true
1 false
2 false
3 false
4 false
leopard 0.5130597014925373
0 true
1 false
2 false
3 false
4 false
liger 0.5149253731343284
0 true
1 false
2 false
3 false
4 false
limpet 0.5167910447761194
0 false
1 false
2 false
3 false
4 false
lion 0.5186567164179104
0 true
1 false
2 false
3 false
4 false
lioness 0.5205223880597015
0 true
1 false
2 false
3 false
4 false
lionfish 0.5223880597014925
0 false
1 false
2 false
3 false
4 false
lizard 0.5242537313432836
0 false
1 false
2 false
3 true
4 false
lizards 0.5261194029850746
0 false
1 false
2 false
3 true
4 false
llama 0.5279850746268657
0 true
1 false
2 false
3 false
4 false
loach 0.5298507462686567
0 false
1 false
2 false
3 false
4 false
lobster 0.5317164179104478
0 false
1 false
2 false
3 false
4 false
loon 0.5335820895522388
0 false
1 true
2 false
3 false
4 false
louse 0.5354477611940298
0 false
1 false
2 true
3 false
4 false
lovebird 0.5373134328358209
0 false
1 true
2 false
3 false
4 false
lynx 0.539179104477612
0 true
1 false
2 false
3 false
4 false
macaque 0.5410447761194029
0 true
1 false
2 false
3 false
4 false
macaw 0.542910447761194
0 false
1 true
2 false
3 false
4 false
mackerel 0.5447761194029851
0 false
1 false
2 false
3 false
4 false
mackrel 0.5466417910447762
0 false
1 false
2 false
3 false
4 false
magpie 0.5485074626865671
0 false
1 true
2 false
3 false
4 false
makoshark 0.5503731343283582
0 false
1 false
2 false
3 false
4 false
malamute 0.5522388059701493
0 true
1 false
2 false
3 false
4 false
mallard duck 0.5541044776119403
0 false
1 true
2 false
3 false
4 false
mamba 0.5559701492537313
0 false
1 false
2 false
3 true
4 false
mammal 0.5578358208955224
0 true
1 false
2 false
3 false
4 false
mammoth 0.5597014925373134
0 true
1 false
2 false
3 false
4 false
manatee 0.5615671641791045
0 true
1 false
2 false
3 false
4 false
mantaray 0.5634328358208955
0 false
1 false
2 false
3 false
4 false
mantis 0.5652985074626866
0 false
1 false
2 true
3 false
4 false
marmoset 0.5671641791044776
0 true
1 false
2 false
3 false
4 false
marmot 0.5690298507462687
0 true
1 false
2 false
3 false
4 false
marsupial 0.5708955223880597
0 true
1 false
2 false
3 false
4 false
meerkat 0.5727611940298507
0 true
1 false
2 false
3 false
4 false
millipede 0.5746268656716418
0 false
1 false
2 false
3 false
4 false
mink 0.5764925373134329
0 true
1 false
2 false
3 false
4 false
minke whale 0.5783582089552238
0 true
1 false
2 false
3 false
4 false
minnow 0.5802238805970149
0 false
1 false
2 false
3 false
4 false
mite 0.582089552238806
0 false
1 false
2 false
3 false
4 false
mockingbird 0.5839552238805971
0 false
1 true
2 false
3 false
4 false
mole 0.585820895522388
0 true
1 false
2 false
3 false
4 false
mongoose 0.5876865671641791
0 true
1 false
2 false
3 false
4 false
monitor lizard 0.5895522388059702
0 false
1 false
2 false
3 true
4 false
monkey 0.5914179104477612
0 true
1 false
2 false
3 false
4 false
moose 0.5932835820895522
0 true
1 false
2 false
3 false
4 false
mosquito 0.5951492537313433
0 false
1 false
2 true
3 false
4 false
moth 0.5970149253731343
0 false
1 false
2 true
3 false
4 false
mountain lion 0.5988805970149254
0 true
1 false
2 false
3 false
4 false
mountainbear 0.6007462686567164
0 false
1 false
2 false
3 false
4 false
mountaingoat 0.6026119402985075
0 true
1 false
2 false
3 false
4 false
mountainlion 0.6044776119402985
0 true
1 false
2 false
3 false
4 false
mouse 0.6063432835820896
0 true
1 false
2 false
3 false
4 false
mule 0.6082089552238806
0 true
1 false
2 false
3 false
4 false
muledeer 0.6100746268656716
0 true
1 false
2 false
3 false
4 false
muntjac 0.6119402985074627
0 true
1 false
2 false
3 false
4 false
muskrat 0.6138059701492538
0 true
1 false
2 false
3 false
4 false
mussel 0.6156716417910447
0 false
1 false
2 false
3 false
4 false
narwhal 0.6175373134328358
0 true
1 false
2 false
3 false
4 false
neon tetra 0.6194029850746269
0 false
1 false
2 false
3 false
4 false
newt 0.621268656716418
0 false
1 false
2 false
3 false
4 true
nightingale 0.6231343283582089
0 false
1 true
2 false
3 false
4 false
ocelot 0.625
0 true
1 false
2 false
3 false
4 false
octopus 0.6268656716417911
0 false
1 false
2 false
3 false
4 false
okapi 0.628731343283582
0 true
1 false
2 false
3 false
4 false
opossum 0.6305970149253731
0 true
1 false
2 false
3 false
4 false
orangutan 0.6324626865671642
0 true
1 false
2 false
3 false
4 false
orca 0.6343283582089553
0 true
1 false
2 false
3 false
4 false
oriole 0.6361940298507462
0 false
1 true
2 false
3 false
4 false
ostrich 0.6380597014925373
0 false
1 true
2 false
3 false
4 false
otter 0.6399253731343284
0 true
1 false
2 false
3 false
4 false
owl 0.6417910447761194
0 false
1 true
2 false
3 false
4 false
ox 0.6436567164179104
0 true
1 false
2 false
3 false
4 false
oyster 0.6455223880597015
0 false
1 false
2 false
3 false
4 false
panda 0.6473880597014925
0 true
1 false
2 false
3 false
4 false
panther 0.6492537313432836
0 true
1 false
2 false
3 false
4 false
parakeet 0.6511194029850746
0 false
1 true
2 false
3 false
4 false
parrot 0.6529850746268657
0 false
1 true
2 false
3 false
4 false
parrotlet 0.6548507462686567
0 false
1 true
2 false
3 false
4 false
peacock 0.6567164179104478
0 false
1 true
2 false
3 false
4 false
pelican 0.6585820895522388
0 false
1 true
2 false
3 false
4 false
pembrokewelshcorgi 0.6604477611940298
0 true
1 false
2 false
3 false
4 false
penguin 0.6623134328358209
0 false
1 true
2 false
3 false
4 false
perch 0.664179104477612
0 false
1 true
2 false
3 false
4 false
persian cat 0.6660447761194029
0 true
1 false
2 false
3 false
4 false
pheasant 0.667910447761194
0 false
1 true
2 false
3 false
4 false
pig 0.6697761194029851
0 true
1 false
2 false
3 false
4 false
pigeon 0.6716417910447762
0 false
1 true
2 false
3 false
4 false
piglet 0.6735074626865671
0 true
1 false
2 false
3 false
4 false
pike 0.6753731343283582
0 false
1 false
2 false
3 false
4 false
pillbug 0.6772388059701493
0 false
1 false
2 false
3 false
4 false
pilot whale 0.6791044776119403
0 true
1 false
2 false
3 false
4 false
piranha 0.6809701492537313
0 false
1 false
2 false
3 false
4 false
plaice 0.6828358208955224
0 false
1 false
2 false
3 false
4 false
platypus 0.6847014925373134
0 true
1 false
2 false
3 false
4 false
polar bear 0.6865671641791045
0 true
1 false
2 false
3 false
4 false
polarbear 0.6884328358208955
0 true
1 false
2 false
3 false
4 false
pony 0.6902985074626866
0 true
1 false
2 false
3 false
4 false
poodle 0.6921641791044776
0 true
1 false
2 false
3 false
4 false
porcupine 0.6940298507462687
0 true
1 false
2 false
3 false
4 false
porpoise 0.6958955223880597
0 true
1 false
2 false
3 false
4 false
possum 0.6977611940298507
0 true
1 false
2 false
3 false
4 false
potbellied pig 0.6996268656716418
0 true
1 false
2 false
3 false
4 false
potbelliedpig 0.7014925373134329
0 true
1 false
2 false
3 false
4 false
prairie dog 0.7033582089552238
0 true
1 false
2 false
3 false
4 false
prairiedog 0.7052238805970149
0 true
1 false
2 false
3 false
4 false
prawn 0.707089552238806
0 false
1 false
2 false
3 false
4 false
prayingmantis 0.7089552238805971
0 false
1 false
2 true
3 false
4 false
proboscis monkey 0.710820895522388
0 true
1 false
2 false
3 false
4 false
puffin 0.7126865671641791
0 false
1 true
2 false
3 false
4 false
puggle 0.7145522388059702
0 true
1 false
2 false
3 false
4 false
puma 0.7164179104477612
0 true
1 false
2 false
3 false
4 false
puppy 0.7182835820895522
0 true
1 false
2 false
3 false
4 false
python 0.7201492537313433
0 false
1 false
2 false
3 false
4 false
quail 0.7220149253731343
0 false
1 true
2 false
3 false
4 false
quokka 0.7238805970149254
0 true
1 false
2 false
3 false
4 false
rabbit 0.7257462686567164
0 true
1 false
2 false
3 false
4 false
raccoon 0.7276119402985075
0 true
1 false
2 false
3 false
4 false
racoon 0.7294776119402985
0 true
1 false
2 false
3 false
4 false
rainbow fish 0.7313432835820896
0 false
1 false
2 false
3 false
4 false
ram 0.7332089552238806
0 true
1 false
2 false
3 false
4 false
raptor 0.7350746268656716
0 false
1 true
2 false
3 false
4 false
rat 0.7369402985074627
0 true
1 false
2 false
3 false
4 false
rattlesnake 0.7388059701492538
0 false
1 false
2 false
3 true
4 false
raven 0.7406716417910447
0 false
1 true
2 false
3 false
4 false
ray 0.7425373134328358
0 false
1 false
2 false
3 false
4 false
razor clam 0.7444029850746269
0 false
1 false
2 false
3 false
4 false
red panda 0.746268656716418
0 true
1 false
2 false
3 false
4 false
red squirrel 0.7481343283582089
0 true
1 false
2 false
3 false
4 false
red wolf 0.75
0 true
1 false
2 false
3 false
4 false
redrumpedagouti 0.7518656716417911
0 true
1 false
2 false
3 false
4 false
reindeer 0.753731343283582
0 true
1 false
2 false
3 false
4 false
reptile 0.7555970149253731
0 false
1 false
2 false
3 true
4 false
rhino 0.7574626865671642
0 true
1 false
2 false
3 false
4 false
rhinoceros 0.7593283582089553
0 true
1 false
2 false
3 false
4 false
right whale 0.7611940298507462
0 true
1 false
2 false
3 false
4 false
ringtailed lemur 0.7630597014925373
0 true
1 false
2 false
3 false
4 false
robin 0.7649253731343284
0 false
1 true
2 false
3 false
4 false
roebuck 0.7667910447761194
0 true
1 false
2 false
3 false
4 false
rooster 0.7686567164179104
0 false
1 true
2 false
3 false
4 false
salamander 0.7705223880597015
0 false
1 false
2 false
3 false
4 true
salmon 0.7723880597014925
0 false
1 false
2 false
3 false
4 false
sanddollar 0.7742537313432836
0 false
1 false
